lang,subject,color,admiration,amusement,anger,compassion,contempt,contentment,disappointment,disgust,fear,guilt,hate,interest,joy,love,pleasure,pride,regret,relief,sadness,shame
cn,5565165f36a22,brown,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565165f36a22,green,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
cn,5565165f36a22,grey,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4
cn,5565165f36a22,orange,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0
cn,5565165f36a22,pink,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
cn,5565165f36a22,purple,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
cn,5565165f36a22,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
cn,5565165f36a22,turquoise,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565165f36a22,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565165f36a22,yellow,0,0,0,0,0,2,5,0,0,0,0,0,0,0,5,0,0,0,0,0
cn,55651bdc56942,black,0,0,0,0,5,0,5,5,5,5,5,0,0,0,0,0,5,0,5,5
cn,55651bdc56942,blue,0,3,0,2,2,0,2,0,0,2,0,3,0,0,3,0,2,3,2,2
cn,55651bdc56942,brown,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
cn,55651bdc56942,green,2,2,0,3,2,2,2,0,0,2,0,3,2,2,2,2,2,5,2,2
cn,55651bdc56942,grey,0,0,1,5,4,0,5,3,2,5,3,0,0,0,0,0,5,2,5,5
cn,55651bdc56942,orange,4,4,0,1,0,4,0,0,0,0,0,4,5,4,5,4,0,3,0,0
cn,55651bdc56942,pink,3,5,0,2,0,3,0,0,0,0,0,5,5,4,5,3,0,4,0,0
cn,55651bdc56942,purple,0,0,0,0,0,0,4,3,2,0,3,0,0,0,0,0,0,0,0,4
cn,55651bdc56942,red,5,5,5,0,0,5,0,0,0,0,5,5,5,5,5,5,0,0,0,0
cn,55651bdc56942,turquoise,2,3,0,2,1,2,1,0,0,1,0,3,2,3,3,2,1,4,1,1
cn,55651bdc56942,white,0,0,0,4,1,0,3,1,2,4,0,0,0,0,0,0,4,0,0,4
cn,55651bdc56942,yellow,3,0,0,2,0,3,0,0,0,0,0,0,4,3,4,4,1,2,0,0
cn,556522bcd530a,black,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
cn,556522bcd530a,blue,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556522bcd530a,brown,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3
cn,556522bcd530a,green,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0
cn,556522bcd530a,grey,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cn,556522bcd530a,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
cn,556522bcd530a,pink,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
cn,556522bcd530a,purple,0,0,0,0,0,5,0,0,0,0,0,0,0,4,5,5,0,0,0,0
cn,556522bcd530a,red,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
cn,556522bcd530a,turquoise,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556522bcd530a,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556522bcd530a,yellow,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
cn,5565286f1ef52,black,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565286f1ef52,blue,0,4,0,4,0,0,0,0,0,4,0,0,4,4,4,0,0,0,5,4
cn,5565286f1ef52,brown,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
cn,5565286f1ef52,green,0,5,0,0,0,0,0,0,0,0,0,5,5,3,5,0,0,4,0,0
cn,5565286f1ef52,grey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,0
cn,5565286f1ef52,orange,5,5,0,0,0,5,0,0,0,0,0,5,5,5,5,5,0,5,0,0
cn,5565286f1ef52,pink,4,5,0,0,0,4,0,0,0,0,0,4,5,5,5,0,0,0,0,1
cn,5565286f1ef52,purple,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
cn,5565286f1ef52,red,0,4,0,0,0,0,0,0,1,0,0,0,3,5,4,0,0,0,0,0
cn,5565286f1ef52,turquoise,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0
cn,5565286f1ef52,white,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,5,3
cn,5565286f1ef52,yellow,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,5,0,0
cn,55652b70d1233,black,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,0,5,5
cn,55652b70d1233,blue,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0
cn,55652b70d1233,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55652b70d1233,green,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
cn,55652b70d1233,grey,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55652b70d1233,orange,4,4,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0
cn,55652b70d1233,pink,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,55652b70d1233,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cn,55652b70d1233,red,3,3,4,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,0,0
cn,55652b70d1233,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
cn,55652b70d1233,white,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
cn,55652b70d1233,yellow,4,3,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0
cn,55652d434d39a,black,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0
cn,55652d434d39a,blue,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,1,0
cn,55652d434d39a,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
cn,55652d434d39a,green,4,2,0,4,0,4,0,0,0,0,0,2,2,3,1,3,0,5,0,0
cn,55652d434d39a,grey,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,2,0,4,0
cn,55652d434d39a,orange,5,3,2,2,0,4,0,0,0,0,0,3,4,5,4,3,0,0,0,0
cn,55652d434d39a,pink,0,4,0,4,0,2,0,0,0,0,0,5,3,5,2,3,0,0,0,0
cn,55652d434d39a,purple,4,0,0,3,1,4,0,0,0,0,0,4,0,2,0,3,0,2,0,0
cn,55652d434d39a,red,0,0,5,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0
cn,55652d434d39a,turquoise,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0
cn,55652d434d39a,white,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55652d434d39a,yellow,2,5,0,0,0,4,0,0,0,0,0,4,4,1,3,5,0,0,0,0
cn,55653152ae10c,black,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653152ae10c,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cn,55653152ae10c,brown,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653152ae10c,green,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cn,55653152ae10c,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,55653152ae10c,orange,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cn,55653152ae10c,pink,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653152ae10c,purple,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
cn,55653152ae10c,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,55653152ae10c,turquoise,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
cn,55653152ae10c,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653152ae10c,yellow,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565375b67aa2,black,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0
cn,5565375b67aa2,blue,3,4,0,0,0,4,0,0,0,0,0,4,4,3,0,0,0,0,0,0
cn,5565375b67aa2,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565375b67aa2,green,0,3,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0
cn,5565375b67aa2,grey,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0
cn,5565375b67aa2,orange,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0
cn,5565375b67aa2,pink,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
cn,5565375b67aa2,purple,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
cn,5565375b67aa2,red,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,5565375b67aa2,turquoise,0,3,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0
cn,5565375b67aa2,white,2,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0
cn,5565375b67aa2,yellow,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
cn,5565395bb92b2,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
cn,5565395bb92b2,blue,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565395bb92b2,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565395bb92b2,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cn,5565395bb92b2,grey,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565395bb92b2,orange,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cn,5565395bb92b2,pink,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
cn,5565395bb92b2,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565395bb92b2,red,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
cn,5565395bb92b2,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cn,5565395bb92b2,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565395bb92b2,yellow,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cn,55653b9e7eb3d,black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653b9e7eb3d,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
cn,55653b9e7eb3d,brown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653b9e7eb3d,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
cn,55653b9e7eb3d,grey,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653b9e7eb3d,orange,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
cn,55653b9e7eb3d,pink,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cn,55653b9e7eb3d,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
cn,55653b9e7eb3d,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,55653b9e7eb3d,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
cn,55653b9e7eb3d,white,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,55653b9e7eb3d,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
cn,55653e4ebe3b3,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
cn,55653e4ebe3b3,blue,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0
cn,55653e4ebe3b3,brown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653e4ebe3b3,green,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,55653e4ebe3b3,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
cn,55653e4ebe3b3,orange,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,55653e4ebe3b3,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
cn,55653e4ebe3b3,purple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653e4ebe3b3,red,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0
cn,55653e4ebe3b3,turquoise,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cn,55653e4ebe3b3,white,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55653e4ebe3b3,yellow,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
cn,556542fc8cf0d,black,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
cn,556542fc8cf0d,blue,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
cn,556542fc8cf0d,brown,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0
cn,556542fc8cf0d,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
cn,556542fc8cf0d,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0
cn,556542fc8cf0d,orange,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,556542fc8cf0d,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,556542fc8cf0d,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
cn,556542fc8cf0d,red,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
cn,556542fc8cf0d,turquoise,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556542fc8cf0d,white,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556542fc8cf0d,yellow,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,556543126cb8d,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
cn,556543126cb8d,blue,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cn,556543126cb8d,brown,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556543126cb8d,green,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556543126cb8d,grey,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
cn,556543126cb8d,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,556543126cb8d,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,556543126cb8d,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
cn,556543126cb8d,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,556543126cb8d,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
cn,556543126cb8d,white,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
cn,556543126cb8d,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cn,556548cca86ec,black,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
cn,556548cca86ec,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cn,556548cca86ec,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
cn,556548cca86ec,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
cn,556548cca86ec,grey,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,3
cn,556548cca86ec,orange,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cn,556548cca86ec,pink,0,4,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0
cn,556548cca86ec,purple,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0
cn,556548cca86ec,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556548cca86ec,turquoise,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
cn,556548cca86ec,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,556548cca86ec,yellow,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0
cn,55657ee4e3d4f,black,0,0,0,0,0,0,4,3,2,4,0,0,0,0,0,0,0,0,3,0
cn,55657ee4e3d4f,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55657ee4e3d4f,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55657ee4e3d4f,green,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
cn,55657ee4e3d4f,grey,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1
cn,55657ee4e3d4f,orange,0,0,0,2,0,0,0,0,0,0,0,4,2,0,3,0,0,3,0,0
cn,55657ee4e3d4f,pink,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cn,55657ee4e3d4f,purple,4,5,0,0,0,0,0,0,0,0,0,4,4,0,5,4,0,5,0,0
cn,55657ee4e3d4f,red,4,4,4,0,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0
cn,55657ee4e3d4f,turquoise,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0
cn,55657ee4e3d4f,white,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,55657ee4e3d4f,yellow,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
cn,5565a3d689fe3,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,green,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,5565a3d689fe3,grey,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,5565a3d689fe3,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cn,5565a3d689fe3,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,red,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cn,5565a3d689fe3,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cn,5565a3d689fe3,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565a3d689fe3,yellow,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565ac2d5e2a7,black,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,blue,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,green,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,grey,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,orange,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,pink,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,purple,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,red,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,turquoise,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565ac2d5e2a7,white,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
cn,5565ac2d5e2a7,yellow,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cn,5565b277eb762,black,0,0,4,0,0,0,1,3,4,1,5,0,0,0,0,0,1,0,3,1
cn,5565b277eb762,blue,3,5,0,1,0,4,0,0,0,0,0,3,4,3,5,0,0,0,0,0
cn,5565b277eb762,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b277eb762,green,3,5,0,0,0,3,0,0,0,0,0,0,4,0,5,3,0,0,0,0
cn,5565b277eb762,grey,0,0,0,0,0,0,1,3,4,3,3,0,0,0,0,0,3,0,5,1
cn,5565b277eb762,orange,0,3,0,0,0,0,0,0,0,0,0,4,3,0,3,2,0,0,0,0
cn,5565b277eb762,pink,3,4,0,2,0,0,0,0,0,0,0,0,4,5,4,0,0,0,1,0
cn,5565b277eb762,purple,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cn,5565b277eb762,red,5,3,5,0,0,4,0,0,3,0,4,5,4,4,3,5,0,0,0,0
cn,5565b277eb762,turquoise,0,3,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0
cn,5565b277eb762,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b277eb762,yellow,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
cn,5565b8fbf359a,black,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
cn,5565b8fbf359a,blue,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0
cn,5565b8fbf359a,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cn,5565b8fbf359a,green,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b8fbf359a,grey,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b8fbf359a,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cn,5565b8fbf359a,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,5565b8fbf359a,purple,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
cn,5565b8fbf359a,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b8fbf359a,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
cn,5565b8fbf359a,white,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cn,5565b8fbf359a,yellow,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b923b477d,black,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b923b477d,blue,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cn,5565b923b477d,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b923b477d,green,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0
cn,5565b923b477d,grey,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0
cn,5565b923b477d,orange,0,4,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0
cn,5565b923b477d,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
cn,5565b923b477d,purple,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cn,5565b923b477d,red,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
cn,5565b923b477d,turquoise,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b923b477d,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565b923b477d,yellow,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
cn,5565ba5547748,black,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0
cn,5565ba5547748,blue,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565ba5547748,brown,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
cn,5565ba5547748,green,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,5565ba5547748,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cn,5565ba5547748,orange,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565ba5547748,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cn,5565ba5547748,purple,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cn,5565ba5547748,red,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0
cn,5565ba5547748,turquoise,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cn,5565ba5547748,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cn,5565ba5547748,yellow,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn,5565bd344652c,black,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0
cn,5565bd344652c,blue,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2
cn,5565bd344652c,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
